MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,BedroomRatio,RoomsPerPerson
2.8417,45.0,5.078726968174204,1.0569514237855946,1341.0,2.2462311557788945,38.55,-121.51,0.20811345646437993,2.260999254287845
3.1801,29.0,4.814814814814815,1.0916179337231968,1589.0,3.0974658869395717,33.79,-117.99,0.22672064777327933,1.5544367526746379
1.7926,22.0,3.8708860759493673,0.9493670886075948,1543.0,3.9063291139240506,36.84,-119.79,0.24525833878351858,0.9909267660401815
2.4397,14.0,4.261025029797378,1.1823599523241954,1645.0,1.9606674612634087,32.77,-117.19,0.27748251748251745,2.1732522796352587
2.5391,12.0,7.911764705882353,1.9509803921568627,246.0,2.411764705882353,34.91,-115.53,0.24659231722428746,3.280487804878049
1.8781,29.0,3.751269035532995,1.0482233502538072,1580.0,4.01015228426396,34.06,-118.21,0.27943166441136674,0.9354430379746835
2.9357,52.0,4.327669902912621,0.95873786407767,1659.0,4.026699029126213,37.79,-122.23,0.22153673583847452,1.0747438215792646
5.5737,35.0,5.430379746835443,0.9873417721518988,914.0,2.892405063291139,37.56,-122.02,0.18181818181818185,1.8774617067833697
2.6123,37.0,4.17936507936508,1.0,1904.0,3.022222222222222,33.93,-117.95,0.23927079377136345,1.3828781512605044
4.275,49.0,6.072356215213358,1.074211502782931,1431.0,2.654916512059369,38.24,-122.65,0.17690192483959666,2.2872117400419287
3.5349,52.0,4.646118721461187,1.047945205479452,2589.0,5.394812032520327,34.13,-118.2,0.22555282555282555,0.8612197595493669
2.4348,31.0,2.6780575539568345,1.1942446043165469,1793.0,3.224820143884892,34.07,-118.3,0.4459368703828073,0.830451756832125
3.5288,11.0,5.016260162601626,0.9539295392953928,1049.0,2.8428184281842817,38.78,-121.24,0.1901674770394381,1.7645376549094378
3.7159,20.0,5.442655935613682,1.096579476861167,1198.0,2.41046277665996,32.8,-117.01,0.20147874306839186,2.2579298831385644
5.0,34.0,6.474708171206226,1.1361867704280155,705.0,2.7431906614785992,34.35,-119.74,0.17548076923076922,2.3602836879432623
4.5707,27.0,5.489795918367347,0.95578231292517,1666.0,2.833333333333333,38.01,-122.03,0.1741016109045849,1.937575030012005
2.0978,13.0,5.196185286103543,0.9455040871934604,821.0,2.2370572207084467,39.18,-121.63,0.1819611955951756,2.3227771010962246
2.125,30.0,5.201663201663202,1.0873180873180872,1296.0,2.6943866943866945,40.47,-122.33,0.2090327737809752,1.9305555555555554
2.7072,37.0,9.21220930232558,2.0901162790697674,777.0,2.258720930232558,38.49,-122.94,0.2268854528242348,4.078507078507078
4.575,45.0,5.578947368421052,1.0555555555555556,890.0,2.602339181286549,33.84,-118.14,0.18920335429769394,2.1438202247191014
2.9145,19.0,3.527472527472528,1.086080586080586,881.0,1.6135531135531136,37.85,-122.47,0.30789200415368634,2.1861520998864927
3.087,19.0,5.956916099773243,1.138321995464853,1295.0,2.9365079365079363,36.74,-120.07,0.19109250095165592,2.028571428571429
4.9286,39.0,4.898360655737705,0.9918032786885246,1466.0,2.40327868852459,33.93,-118.42,0.20247657295850066,2.038199181446112
3.5652,14.0,6.838983050847458,1.38135593220339,1000.0,2.824858757062147,39.32,-120.17,0.2019826517967782,2.421
2.4375,36.0,2.814814814814815,0.96011396011396,1508.0,4.296296296296297,33.99,-118.18,0.34109311740890685,0.6551724137931034
3.825,48.0,6.168421052631579,1.0789473684210529,497.0,2.6157894736842104,33.99,-118.34,0.17491467576791814,2.358148893360161
3.7139,9.0,5.714093959731543,1.0536912751677852,1293.0,1.7355704697986578,33.62,-117.63,0.1844021611463472,3.2923433874709973
1.2762,17.0,3.4323308270676693,1.0225563909774436,1325.0,2.4906015037593985,34.42,-119.69,0.29791894852135814,1.3781132075471698
3.0799,41.0,5.21626617375231,1.0425138632162665,1288.0,2.3807763401109057,34.28,-119.26,0.19985825655563436,2.190993788819876
5.6112,20.0,5.417536534446764,0.8935281837160751,1751.0,3.65553235908142,34.03,-118.12,0.16493256262042388,1.4820102798400911
4.9005,7.0,6.637053087757313,1.1180931744312026,2662.0,2.884073672806067,33.12,-117.14,0.168462291870715,2.3012772351615327
1.2841,43.0,4.644230769230769,1.2259615384615383,857.0,4.120192307692308,32.71,-117.14,0.2639751552795031,1.1271878646441071
3.0273,12.0,4.706422018348624,1.040366972477064,1785.0,3.2752293577981653,32.58,-117.09,0.2210526315789473,1.4369747899159664
3.7049,23.0,5.239644970414201,1.0532544378698223,1105.0,3.269230769230769,36.84,-121.41,0.2010163749294184,1.6027149321266967
3.864,24.0,5.444714459295262,1.094775212636695,2398.0,2.913730255164034,33.96,-117.41,0.20107118946663688,1.8686405337781486
5.2783,12.0,4.466019417475728,0.9805825242718448,405.0,3.932038834951456,34.16,-119.18,0.21956521739130438,1.1358024691358026
2.035,19.0,5.060728744939271,1.0303643724696356,1293.0,2.617408906882591,40.16,-122.24,0.2036,1.9334880123743234
3.1797,48.0,4.1104651162790695,0.9651162790697676,458.0,2.6627906976744184,38.44,-122.72,0.23479490806223485,1.5436681222707425
5.1985,30.0,6.334128878281623,1.0190930787589498,2114.0,2.522673031026253,34.0,-118.04,0.16088922381311227,2.510879848628193
2.3882,47.0,4.364085667215815,1.126853377265239,2374.0,3.911037891268534,33.98,-118.34,0.2582106455266138,1.115838247683235
5.2541,5.0,5.469879518072289,1.0860585197934596,1467.0,2.5249569707401034,33.8,-117.69,0.19855254877281311,2.166325835037491
7.2315,35.0,7.158607350096712,1.0212765957446808,1511.0,2.9226305609284333,37.88,-122.1,0.14266414482572276,2.4493712772998015
3.5469,36.0,4.283625730994152,1.0614035087719298,1538.0,4.497076023391813,34.01,-118.09,0.2477815699658703,0.9525357607282186
0.9274,38.0,4.342857142857143,0.8571428571428571,65.0,1.8571428571428568,38.53,-121.4,0.19736842105263155,2.338461538461539
4.3,32.0,5.740112994350283,1.073446327683616,729.0,4.11864406779661,33.92,-118.11,0.18700787401574803,1.3936899862825791
4.0071,37.0,5.063339731285988,1.0479846449136276,1789.0,3.433781190019194,37.72,-122.42,0.20697498104624718,1.4745667970933483
3.4286,34.0,5.886831275720165,1.0493827160493827,1375.0,2.8292181069958846,35.34,-119.02,0.17825934987766515,2.0807272727272728
3.5655,38.0,5.153846153846154,0.9698996655518396,861.0,2.879598662207358,34.08,-117.41,0.1881894873458793,1.7897793263646924
2.8071,14.0,6.011834319526627,1.2958579881656804,443.0,2.621301775147929,33.48,-116.89,0.2155511811023622,2.293453724604966
3.6629,30.0,6.3625,1.0666666666666669,757.0,3.154166666666667,37.58,-120.83,0.16764898493778654,2.0171730515191544
1.8929,43.0,3.3625866050808315,1.02540415704388,2098.0,4.8452655889145495,34.01,-118.24,0.30494505494505497,0.6939942802669209
3.5488,42.0,4.821576763485477,1.095435684647303,1044.0,4.331950207468879,33.79,-118.26,0.22719449225473326,1.1130268199233717
5.9572,17.0,5.670384138785626,1.0086741016109046,1941.0,2.4052044609665426,37.55,-122.26,0.1778846153846154,2.3575476558475015
4.2292,33.0,6.39375,1.021875,1018.0,3.18125,33.89,-118.01,0.15982404692082114,2.0098231827111985
2.375,32.0,3.256756756756757,0.918918918918919,1799.0,4.8621621621621625,33.79,-118.25,0.2821576763485477,0.6698165647581991
5.2882,25.0,5.987197724039829,1.0398293029871977,2568.0,3.6529160739687057,37.54,-122.05,0.17367545735329057,1.639018691588785
3.9643,46.0,5.526315789473684,1.0526315789473684,69.0,3.631578947368421,34.0,-118.41,0.19047619047619047,1.5217391304347827
1.747,43.0,4.236,1.138,1266.0,2.532,33.96,-118.31,0.26864966949952784,1.6729857819905212
2.7153,35.0,3.45928338762215,0.993485342019544,1026.0,3.342019543973941,34.0,-118.41,0.2871939736346516,1.0350877192982457
4.2222,24.0,5.323308270676692,1.0526315789473684,3118.0,3.907268170426065,33.74,-117.94,0.19774011299435026,1.3624118024374599
4.2071,8.0,5.539936102236422,1.0782747603833869,1604.0,2.562300319488818,36.86,-119.78,0.19463667820069208,2.162094763092269
4.1645,32.0,6.1985611510791365,1.0316546762589929,2002.0,2.880575539568345,37.28,-121.89,0.16643454038997216,2.151848151848152
1.0208,29.0,4.9543726235741445,1.1711026615969582,861.0,3.273764258555133,38.55,-121.47,0.23637759017651575,1.51335656213705
1.9429,39.0,3.8534599728629577,0.994572591587517,2606.0,3.5359565807327,37.49,-120.85,0.2580985915492958,1.0897927858787415
4.8,21.0,4.60377358490566,1.0566037735849056,1215.0,2.547169811320755,33.8,-118.06,0.22950819672131148,1.8074074074074074
6.3586,23.0,7.651761517615176,1.065040650406504,2050.0,2.7777777777777777,34.18,-118.83,0.13918894988489464,2.7546341463414636
6.1023,17.0,6.630952380952381,1.3968253968253967,729.0,2.892857142857143,37.7,-121.72,0.21065230400957508,2.292181069958848
2.7461,17.0,5.4261904761904765,1.0666666666666669,1200.0,2.857142857142857,36.15,-120.38,0.19657744624835458,1.8991666666666667
3.7772,26.0,5.412413793103449,1.0772413793103448,2332.0,3.216551724137931,33.85,-117.88,0.19903160040774717,1.6826758147512866
5.0,52.0,6.059880239520958,0.9580838323353292,823.0,2.464071856287425,37.73,-122.14,0.15810276679841895,2.4592952612393684
3.338,34.0,4.575916230366492,0.9982547993019196,1997.0,3.485165794066317,34.19,-118.42,0.21815408085430965,1.3129694541812722
2.4036,18.0,4.912969283276451,0.9863481228668942,1399.0,2.387372013651877,40.71,-122.32,0.20076415422021535,2.057898498927806
4.7222,6.0,5.680851063829787,0.9680851063829788,999.0,5.3138297872340425,34.19,-117.32,0.17041198501872662,1.0690690690690692
3.2442,32.0,6.167630057803469,1.0443159922928709,1869.0,3.601156069364162,38.29,-122.77,0.16932208684786001,1.7126805778491172
3.5179,29.0,3.4613259668508287,1.0359116022099448,1198.0,3.3093922651933703,33.65,-117.93,0.2992817238627295,1.0459098497495827
2.7019,25.0,3.751184834123223,1.0900473933649288,983.0,2.329383886255924,34.02,-118.48,0.29058749210360074,1.6103763987792472
4.925,22.0,6.730831973898858,1.00163132137031,1795.0,2.9282218597063623,36.76,-119.63,0.14881240911294233,2.2986072423398327
4.2296,35.0,4.598790322580645,1.0201612903225807,1005.0,2.026209677419355,32.8,-117.25,0.2218325295922841,2.269651741293532
1.9762,52.0,4.242753623188406,1.1521739130434785,1126.0,4.079710144927536,34.06,-117.75,0.27156276686592656,1.0399644760213145
2.3818,17.0,6.84390243902439,1.4634146341463414,990.0,2.414634146341464,37.72,-120.02,0.21382751247327156,2.8343434343434337
2.5966,32.0,3.6710526315789473,0.9917763157894736,2361.0,3.883223684210526,33.96,-118.22,0.2701612903225806,0.9453621346886912
4.21,45.0,5.089171974522293,1.0360934182590231,1569.0,3.3312101910828025,34.12,-118.18,0.20358781810596574,1.5277246653919696
2.5804,34.0,5.390029325513196,1.021994134897361,2653.0,3.8900293255131966,33.97,-117.37,0.18960826985854196,1.385601206181681
2.8258,37.0,4.238670694864048,1.1148036253776434,1587.0,4.794561933534744,37.47,-122.2,0.26300784034212404,0.8840579710144926
1.2157,36.0,5.024574669187145,1.183364839319471,1490.0,2.816635160680529,35.36,-119.01,0.235515425131678,1.7838926174496643
3.6417,16.0,5.760820045558087,1.099088838268793,3388.0,3.85876993166287,34.13,-117.45,0.1907868722815342,1.4929161747343567
2.5052,23.0,4.582697201017812,1.0559796437659033,548.0,1.3944020356234097,37.3,-121.75,0.23042754025541365,3.2864963503649633
5.5351,4.0,8.584269662921349,1.25,2088.0,2.932584269662921,33.55,-117.27,0.14561518324607328,2.9272030651341
3.7619,47.0,4.997361477572559,1.0765171503957784,1629.0,4.298153034300792,34.04,-118.2,0.21541710665258715,1.1626764886433394
1.6875,22.0,4.307332293291732,1.1809672386895476,2612.0,4.074882995319813,38.24,-122.04,0.2741760231800072,1.0570444104134764
7.4323,16.0,7.83728813559322,1.0271186440677966,1158.0,3.925423728813559,37.26,-121.85,0.13105536332179932,1.996545768566494
2.8608,30.0,3.641340782122905,1.0525139664804468,2744.0,3.065921787709497,33.91,-118.08,0.28904571954587294,1.1876822157434404
3.9792,22.0,5.855203619909502,0.9841628959276018,1198.0,2.7104072398190047,40.8,-124.02,0.16808346213292116,2.1602671118530883
2.2969,47.0,4.284722222222222,1.125,754.0,5.236111111111111,33.98,-118.25,0.2625607779578606,0.8183023872679046
1.1859,52.0,2.922023182297155,1.0516332982086407,1721.0,1.8134878819810327,37.87,-122.26,0.3598990263252795,1.611272515979082
1.7308,26.0,4.929471032745592,1.080604534005038,945.0,2.380352644836272,39.52,-121.56,0.21921308124680638,2.070899470899471
5.5102,7.0,7.354154390100176,1.1467295226870948,5102.0,3.006482027106659,33.0,-116.78,0.1559294871794872,2.44609956879655
6.5006,16.0,7.445,1.0275,1531.0,3.8275,38.0,-122.25,0.13801208865010076,1.945133899412149
4.7147,12.0,5.251482799525504,0.9750889679715302,2400.0,2.846975088967972,34.08,-117.61,0.18567878924779763,1.8445833333333328
4.6731,35.0,5.385113268608414,0.970873786407767,1000.0,3.236245954692557,34.22,-118.54,0.18028846153846154,1.664
6.7974,33.0,5.992481203007519,0.9398496240601504,385.0,2.8947368421052637,36.98,-122.04,0.15683814303638643,2.0701298701298696
2.6923,41.0,5.116071428571429,1.1071428571428572,844.0,2.511904761904762,40.88,-123.98,0.21640488656195464,2.0367298578199056
6.4328,24.0,6.333333333333333,0.968503937007874,1237.0,3.2467191601049867,37.23,-121.81,0.15292167426440115,1.9506871463217461
3.6818,36.0,5.258333333333334,0.9972222222222222,797.0,2.213888888888889,37.33,-121.94,0.18964606444796617,2.3751568381430364
4.2192,14.0,5.816326530612245,1.054945054945055,3597.0,2.8233908948194664,32.74,-116.97,0.1813765182186235,2.060050041701418
4.2386,34.0,6.072,1.066,1366.0,2.732,37.67,-122.14,0.17555994729907773,2.2225475841874083
3.5278,25.0,5.144549763033176,1.0213270142180095,1053.0,2.495260663507109,38.55,-121.39,0.19852602487333026,2.0617283950617287
1.7847,23.0,4.423841059602649,1.036896877956481,2770.0,2.620624408703879,33.75,-116.95,0.2343883661248931,1.688086642599278
3.9514,27.0,5.017804154302671,0.8367952522255193,869.0,2.578635014836795,36.75,-119.72,0.16676522767593138,1.9459148446490222
5.9263,3.0,6.550796812749004,1.051792828685259,3032.0,3.0199203187251,34.52,-118.5,0.1605595256195834,2.16919525065963
4.8214,29.0,5.418604651162791,0.8895348837209303,711.0,4.133720930232558,33.95,-117.5,0.16416309012875535,1.3108298171589314
2.7212,39.0,3.9673202614379086,1.0359477124183007,1312.0,2.1437908496732025,33.77,-118.15,0.2611202635914333,1.8506097560975612
3.1442,50.0,4.507692307692308,1.0038461538461538,685.0,2.6346153846153846,34.02,-118.34,0.2226962457337884,1.710948905109489
2.2885,38.0,5.433155080213904,1.0802139037433156,540.0,2.8877005347593583,36.41,-119.69,0.19881889763779528,1.8814814814814815
2.7813,35.0,5.49375,1.0645833333333334,1181.0,2.4604166666666667,39.23,-121.09,0.1937808115282518,2.232853513971211
2.3464,11.0,3.4922118380062304,1.088785046728972,1203.0,1.8738317757009344,38.35,-122.71,0.3117752007136485,1.863674147963425
2.2672,30.0,4.054919908466819,1.0778032036613272,880.0,2.013729977116705,37.9,-122.3,0.26580135440180586,2.0136363636363632
3.6761,18.0,4.403581267217631,1.1143250688705235,1894.0,2.608815426997245,33.82,-117.89,0.2530497341257429,1.6879619852164733
3.6231,15.0,4.366741573033708,1.0728089887640448,4992.0,2.2435955056179777,34.25,-118.59,0.2456772334293948,1.9463141025641024
5.1067,40.0,6.353430353430354,1.0166320166320166,1103.0,2.2931392931392933,37.93,-122.32,0.1600130890052356,2.770625566636446
1.2227,19.0,5.039735099337748,1.3995584988962473,1184.0,2.613686534216336,40.16,-123.82,0.2777047744196233,1.928209459459459
2.625,28.0,2.866336633663366,0.9108910891089108,673.0,3.3316831683168315,34.07,-118.26,0.3177892918825561,0.8603268945022289
6.221,52.0,6.571428571428571,0.9666666666666668,530.0,2.523809523809524,37.6,-122.4,0.14710144927536234,2.60377358490566
1.4729,32.0,4.454117647058824,1.0658823529411765,1744.0,4.103529411764706,36.34,-119.31,0.23930269413629157,1.085435779816514
2.8614,30.0,5.101851851851852,0.970679012345679,1623.0,2.5046296296296298,38.56,-121.73,0.19026013309134904,2.0369685767097967
3.2723,9.0,6.34640522875817,1.1398692810457516,2098.0,2.742483660130719,34.09,-116.4,0.1796086508753862,2.3141086749285034
5.6652,17.0,6.07514450867052,0.9942196531791908,446.0,2.578034682080925,37.26,-121.87,0.16365366317792582,2.3565022421524664
3.2794,42.0,5.591760299625468,1.0374531835205991,671.0,2.51310861423221,33.82,-118.12,0.18553248492967178,2.225037257824143
5.3994,23.0,5.019157088122605,1.0229885057471264,910.0,3.4865900383141764,37.44,-121.88,0.2038167938931298,1.4395604395604393
1.962,43.0,4.557692307692308,1.0625,749.0,3.6009615384615383,37.96,-121.27,0.23312236286919827,1.265687583444593
1.9655,40.0,4.478468899521531,1.1084529505582137,2357.0,3.759170653907496,33.95,-118.29,0.24750712250712248,1.1913449299957575
3.8056,29.0,6.391304347826087,1.0608695652173914,1072.0,3.1072463768115943,36.83,-119.91,0.16598639455782316,2.0569029850746268
3.1742,20.0,4.228710462287105,1.2384428223844282,1403.0,3.413625304136253,33.71,-117.88,0.2928653624856156,1.2387740555951532
4.1439,36.0,6.132478632478633,1.064102564102564,606.0,2.58974358974359,33.85,-118.15,0.1735191637630662,2.367986798679868
5.1515,17.0,5.183839479392625,1.0363340563991323,5279.0,2.862798264642082,34.02,-118.11,0.19991630923736792,1.8107596135631752
2.0577,16.0,5.765060240963855,1.3433734939759037,828.0,2.4939759036144578,38.96,-122.62,0.2330198537095089,2.3115942028985508
4.5625,20.0,6.202197802197802,1.0527472527472528,1372.0,3.0153846153846158,36.78,-119.53,0.16973777462792347,2.0568513119533525
2.3352,28.0,4.544419134396355,1.111617312072893,1182.0,2.69248291571754,37.93,-122.35,0.24461152882205517,1.6878172588832485
1.4063,42.0,3.7714285714285714,1.0285714285714285,310.0,4.428571428571429,37.49,-120.85,0.2727272727272727,0.8516129032258064
2.9798,17.0,5.530487804878049,0.9695121951219512,1672.0,3.398373983739837,35.02,-120.48,0.175303197353914,1.6273923444976077
4.1528,15.0,6.19327731092437,0.9873949579831932,768.0,3.226890756302521,35.34,-119.08,0.15943012211668928,1.9192708333333333
2.6618,37.0,3.874172185430464,1.0033112582781456,766.0,2.5364238410596025,38.28,-122.27,0.25897435897435894,1.5274151436031334
5.184,35.0,6.041753653444676,0.974947807933194,1420.0,2.964509394572025,34.06,-117.92,0.16136834830684174,2.0380281690140847
4.0398,23.0,5.154782608695652,1.0469565217391303,3570.0,3.1043478260869564,33.77,-117.85,0.2031039136302294,1.6605042016806724
2.8106,24.0,4.8865836791148,1.024896265560166,1496.0,2.0691562932226835,38.65,-121.33,0.20973676761958676,2.361631016042781
1.8462,25.0,4.545045045045045,1.108108108108108,994.0,4.4774774774774775,35.95,-119.04,0.24380574826560947,1.0150905432595574
4.0583,17.0,6.404255319148936,2.0,122.0,2.595744680851064,38.13,-120.26,0.31229235880398676,2.4672131147540983
6.235,44.0,5.92972972972973,1.0054054054054054,513.0,2.772972972972973,33.97,-118.39,0.16955332725615313,2.138401559454191
4.0656,27.0,6.09375,0.990625,950.0,2.96875,32.81,-117.02,0.16256410256410256,2.0526315789473686
4.875,28.0,6.5513918629550325,1.0546038543897216,2631.0,2.8169164882226982,38.63,-121.36,0.16097401536198724,2.3257316609654124
3.9643,52.0,4.797979797979798,1.02020202020202,467.0,2.3585858585858586,37.84,-122.26,0.21263157894736842,2.0342612419700212
3.455,48.0,5.8830188679245285,1.058490566037736,1275.0,2.4056603773584904,38.45,-122.71,0.1799230275817832,2.4454901960784317
5.3244,28.0,5.197513812154696,1.0524861878453038,1967.0,2.7168508287292816,33.87,-118.32,0.2024980069093808,1.9130655821047282
4.0966,20.0,5.780068728522337,1.0171821305841924,706.0,2.4261168384879723,33.94,-117.37,0.1759809750297265,2.3824362606232294
4.4625,32.0,5.374340949033392,0.9876977152899824,1475.0,2.592267135325132,33.67,-117.91,0.18378024852844996,2.073220338983051
1.7734,43.0,4.523809523809524,1.1428571428571428,2133.0,3.627551020408163,33.97,-118.29,0.25263157894736843,1.2470698546647914
2.8175,22.0,4.330964467005076,1.0253807106598984,2766.0,2.8081218274111674,32.81,-116.94,0.236755743084857,1.542299349240781
3.0897,52.0,4.040501446480231,1.0655737704918034,1786.0,1.7222757955641272,37.83,-122.25,0.26372315035799526,2.346024636058231
3.6471,12.0,4.628378378378378,1.239864864864865,1022.0,3.452702702702702,33.86,-117.97,0.26788321167883217,1.340508806262231
1.724,52.0,2.2785657998423954,1.0823483057525611,4518.0,1.7801418439716312,37.79,-122.41,0.4750129690472074,1.279991146525011
6.0,20.0,6.007707129094412,0.9633911368015414,1405.0,2.7071290944123314,38.87,-121.19,0.1603592046183451,2.219217081850534
3.1884,25.0,5.188630490956072,1.073643410852713,2166.0,2.798449612403101,33.84,-117.94,0.2069223107569721,1.8541089566020312
3.2396,52.0,4.02156862745098,1.0823529411764703,1400.0,2.7450980392156863,37.78,-122.46,0.26913700633837145,1.4649999999999999
5.2741,7.0,6.855371900826446,0.9793388429752066,862.0,3.56198347107438,32.76,-116.92,0.14285714285714285,1.9245939675174015
2.4286,34.0,3.772849462365592,1.032258064516129,2217.0,2.9798387096774195,33.82,-118.2,0.2736017100106875,1.2661253946774922
4.3088,34.0,5.896358543417367,0.9523809523809524,973.0,2.7254901960784315,32.75,-117.01,0.16152019002375298,2.1634121274409046
4.6349,31.0,6.052795031055901,1.0683229813664596,986.0,3.062111801242236,37.54,-121.97,0.17650076962544894,1.9766734279918865
3.0417,44.0,4.333333333333333,1.104417670682731,1249.0,5.016064257028113,34.04,-118.18,0.2548656163113995,0.8638911128903122
9.1808,12.0,8.400541271989175,1.0148849797023003,2443.0,3.3058186738836266,33.82,-117.78,0.12081185567010308,2.5411379451494063
4.2944,37.0,4.893246187363834,1.0479302832244008,995.0,2.167755991285403,34.12,-118.17,0.21415850400712377,2.2572864321608037
2.3357,48.0,4.064935064935065,0.9902597402597404,673.0,2.185064935064935,37.67,-122.09,0.24361022364217258,1.8603268945022289
8.3956,18.0,8.332344213649852,1.0,1038.0,3.080118694362018,37.92,-122.01,0.120014245014245,2.7052023121387285
3.194,24.0,4.911764705882353,1.1561085972850678,870.0,1.9683257918552035,33.06,-117.3,0.23537540304007365,2.495402298850575
5.4872,7.0,6.774685222001326,0.9880715705765408,5205.0,3.4493041749502984,33.91,-117.59,0.14584759855228407,1.9640730067243035
5.3602,14.0,6.144308943089431,0.9532520325203252,1523.0,3.095528455284553,36.3,-119.3,0.15514389679126694,1.984898227183191
1.9049,10.0,3.689655172413793,1.1140583554376655,1378.0,3.655172413793104,33.85,-118.29,0.30194104960460094,1.0094339622641508
3.4083,36.0,5.43298969072165,0.9896907216494846,832.0,2.859106529209622,38.53,-121.42,0.18216318785578747,1.9002403846153846
4.0625,52.0,4.156118143459915,1.0443037974683544,871.0,1.8375527426160336,37.75,-122.43,0.25126903553299496,2.261768082663605
2.4914,30.0,3.6728971962616814,0.9976635514018692,1857.0,4.338785046728972,34.08,-118.05,0.2716284987277355,0.8465266558966071
2.1903,34.0,2.6158357771261,0.9325513196480938,1443.0,4.231671554252199,33.94,-118.21,0.3565022421524663,0.6181566181566183
4.2411,45.0,5.561594202898551,0.9927536231884058,591.0,2.141304347826087,33.83,-118.18,0.1785016286644951,2.5972927241962775
7.7932,29.0,6.573170731707317,0.9552845528455284,758.0,3.0813008130081303,37.45,-122.23,0.14533085961657388,2.133245382585752
4.9292,15.0,6.333333333333333,0.9886621315192744,1411.0,3.199546485260771,36.83,-119.75,0.1561045470819907,1.9794472005669737
2.0694,31.0,6.090909090909091,0.9636363636363636,154.0,2.8,38.09,-121.3,0.1582089552238806,2.1753246753246755
3.4527,22.0,4.708624708624709,1.0862470862470863,1010.0,2.3543123543123543,32.78,-117.22,0.2306930693069307,2.0
2.3942,42.0,4.329787234042553,1.1861702127659577,511.0,2.7180851063829787,34.01,-118.29,0.27395577395577403,1.592954990215264
4.1563,4.0,5.645833333333333,0.9851190476190476,915.0,2.7232142857142856,34.66,-120.48,0.17448603057459147,2.073224043715847
5.7239,26.0,6.401433691756273,1.096774193548387,771.0,2.763440860215054,37.61,-121.62,0.1713325867861142,2.3164721141374836
3.7143,52.0,4.859154929577465,0.9577464788732394,847.0,2.982394366197183,37.72,-122.44,0.1971014492753623,1.6292798110979931
2.6238,25.0,3.76597836774828,1.0865290068829891,2328.0,2.2890855457227137,34.18,-118.43,0.28851174934725843,1.6451890034364265
2.98,21.0,4.900990099009901,0.994059405940594,1269.0,2.512871287128713,34.3,-119.15,0.20282828282828283,1.950354609929078
6.8226,26.0,7.977678571428571,1.0133928571428572,639.0,2.852678571428572,33.66,-117.95,0.12702853945159487,2.7965571205007818
4.0938,29.0,5.721973094170403,1.0089686098654709,600.0,2.690582959641256,38.6,-121.29,0.17633228840125392,2.1266666666666665
6.6455,16.0,7.1695652173913045,0.991304347826087,769.0,3.343478260869565,37.31,-121.77,0.13826561552456035,2.1443433029908974
3.1821,9.0,5.675156174915906,1.0480538202787122,5805.830000000002,3.2272945699183087,34.44,-117.35,0.1846740050804403,1.758487194758785
3.4327,24.0,5.015151515151516,1.0113636363636365,687.0,2.602272727272727,33.77,-118.0,0.2016616314199396,1.9272197962154298
3.0208,52.0,5.108108108108108,0.918918918918919,121.0,3.27027027027027,39.39,-121.39,0.1798941798941799,1.56198347107438
3.0125,15.0,10.168591224018476,2.0577367205542725,1103.0,2.547344110854504,38.55,-120.25,0.20236202589143765,3.9918404351767895
4.1026,25.0,3.5496828752642706,0.9936575052854124,1314.0,2.778012684989429,33.65,-117.92,0.27992852888624187,1.277777777777778
3.0486,34.0,5.443627450980392,1.068627450980392,1131.0,2.772058823529412,35.34,-119.03,0.1963079693831607,1.9637488947833772
1.5288,14.0,5.187285223367698,1.104810996563574,1639.0,2.816151202749141,34.41,-117.31,0.21298443193110303,1.8419768151311775
2.1969,47.0,5.767676767676767,1.1245791245791246,570.0,1.9191919191919191,37.65,-121.01,0.19497956800934035,3.0052631578947366
2.5238,32.0,5.063106796116505,1.1116504854368932,1355.0,3.2888349514563107,34.07,-117.33,0.2195589645254075,1.5394833948339484
4.4875,32.0,5.160839160839161,1.1062937062937064,1804.0,2.523076923076923,34.26,-118.32,0.21436314363143633,2.0454545454545454
1.8958,33.0,4.939516129032258,1.1088709677419355,1065.0,4.294354838709677,36.61,-119.52,0.22448979591836735,1.1502347417840377
2.2042,22.0,3.554517133956386,1.0342679127725856,1189.0,3.70404984423676,34.01,-118.11,0.2909728308501314,0.9596299411269975
2.0538,34.0,4.233986928104575,1.05359477124183,2331.0,3.047058823529412,34.04,-118.36,0.2488422352577956,1.3895323895323894
4.1797,25.0,4.786407766990291,1.0161812297734627,977.0,3.161812297734628,34.44,-119.79,0.21230561189993236,1.5138178096212898
2.5192,28.0,4.345360824742268,1.074742268041237,1355.0,3.492268041237113,34.04,-117.97,0.24733096085409254,1.244280442804428
1.7868,20.0,4.563609467455621,1.022189349112426,2645.0,3.912721893491124,35.59,-119.33,0.22398703403565642,1.166351606805293
4.0391,15.0,6.297709923664122,0.9923664122137404,334.0,2.549618320610687,32.72,-116.99,0.15757575757575756,2.470059880239521
1.5057,42.0,4.314655172413793,1.0517241379310345,1505.0,3.243534482758621,32.7,-117.1,0.24375624375624377,1.3302325581395347
7.0565,32.0,7.2125,0.940625,967.0,3.021875,33.77,-117.82,0.1304159445407279,2.3867631851085833
3.3125,51.0,5.76984126984127,0.9325396825396826,729.0,2.892857142857143,36.74,-119.77,0.16162310866574967,1.9945130315500685
